,osmid,y,x,street_cou,ref,highway,DAUID,DGUID,LANDAREA,PRUID,CHARACTERI,POPULATION,DENSITY,geometry
1004,26007462,43.6614375,-79.4281541,3,,,35203833,2021S051235203833,0.0548,35,"Population, 2021",529.0,9653.28467153,POINT (-79.4281541 43.6614375)
1005,26007463,43.6617226,-79.4268353,4,,,35203833,2021S051235203833,0.0548,35,"Population, 2021",529.0,9653.28467153,POINT (-79.4268353 43.6617226)
1006,25629243,43.6589744,-79.4285066,4,,stop,35203834,2021S051235203834,0.0598,35,"Population, 2021",711.0,11889.632107,POINT (-79.4285066 43.6589744)
1007,26007455,43.6561918,-79.4273939,4,,stop,35203834,2021S051235203834,0.0598,35,"Population, 2021",711.0,11889.632107,POINT (-79.4273939 43.6561918)
1008,26007447,43.6558226,-79.4291346,4,,stop,35203836,2021S051235203836,0.0467,35,"Population, 2021",341.0,7301.92719486,POINT (-79.4291346 43.6558226)
1009,26007439,43.657746,-79.4313127,3,,stop,35203837,2021S051235203837,0.0355,35,"Population, 2021",229.0,6450.70422535,POINT (-79.4313127 43.657746)
1010,26007440,43.6555532,-79.4304363,2,,,35203837,2021S051235203837,0.0355,35,"Population, 2021",229.0,6450.70422535,POINT (-79.4304363 43.6555532)
1011,20964572,43.6598693,-79.4353298,4,,traffic_signals,35203841,2021S051235203841,0.0969,35,"Population, 2021",504.0,5201.23839009,POINT (-79.4353298 43.6598693)
1012,23828442,43.6571284,-79.4342852,3,,traffic_signals,35203841,2021S051235203841,0.0969,35,"Population, 2021",504.0,5201.23839009,POINT (-79.4342852 43.6571284)
1013,26007464,43.6572838,-79.4335381,1,,,35203841,2021S051235203841,0.0969,35,"Population, 2021",504.0,5201.23839009,POINT (-79.4335381 43.6572838)
1014,20964571,43.6583512,-79.4427281,4,,traffic_signals,35203844,2021S051235203844,0.0438,35,"Population, 2021",564.0,12876.7123288,POINT (-79.4427281 43.6583512)
1015,20953419,43.6748671,-79.3700635,3,,,35203848,2021S051235203848,0.3423,35,"Population, 2021",490.0,1431.49284254,POINT (-79.3700635 43.6748671)
1016,20953433,43.6767429,-79.3708126,3,,,35203848,2021S051235203848,0.3423,35,"Population, 2021",490.0,1431.49284254,POINT (-79.3708126 43.6767429)
1017,20953434,43.6770571,-79.3709677,3,,,35203848,2021S051235203848,0.3423,35,"Population, 2021",490.0,1431.49284254,POINT (-79.3709677 43.6770571)
1018,20953437,43.6771703,-79.3704107,1,,,35203848,2021S051235203848,0.3423,35,"Population, 2021",490.0,1431.49284254,POINT (-79.3704107 43.6771703)
1019,20953446,43.6767132,-79.3722521,3,,stop,35203848,2021S051235203848,0.3423,35,"Population, 2021",490.0,1431.49284254,POINT (-79.3722521 43.6767132)
1020,20953454,43.6763115,-79.374025,3,,,35203848,2021S051235203848,0.3423,35,"Population, 2021",490.0,1431.49284254,POINT (-79.374025 43.6763115)
1021,20953646,43.6776212,-79.3751544,4,,stop,35203848,2021S051235203848,0.3423,35,"Population, 2021",490.0,1431.49284254,POINT (-79.3751544 43.6776212)
1022,20953788,43.6744928,-79.3671532,3,,,35203848,2021S051235203848,0.3423,35,"Population, 2021",490.0,1431.49284254,POINT (-79.3671532 43.6744928)
1023,20954353,43.6779443,-79.367278,3,,,35203848,2021S051235203848,0.3423,35,"Population, 2021",490.0,1431.49284254,POINT (-79.367278 43.6779443)
1024,20954356,43.6771143,-79.3661959,3,,,35203848,2021S051235203848,0.3423,35,"Population, 2021",490.0,1431.49284254,POINT (-79.3661959 43.6771143)
1025,20953416,43.6744233,-79.3721411,3,,,35203849,2021S051235203849,0.1217,35,"Population, 2021",579.0,4757.60065735,POINT (-79.3721411 43.6744233)
1026,20953464,43.6752431,-79.373584,3,,,35203849,2021S051235203849,0.1217,35,"Population, 2021",579.0,4757.60065735,POINT (-79.373584 43.6752431)
1027,20953466,43.67504,-79.3748007,3,,,35203849,2021S051235203849,0.1217,35,"Population, 2021",579.0,4757.60065735,POINT (-79.3748007 43.67504)
1028,20953478,43.6743438,-79.3775587,3,,,35203849,2021S051235203849,0.1217,35,"Population, 2021",579.0,4757.60065735,POINT (-79.3775587 43.6743438)
1029,20953479,43.6738606,-79.3773771,3,,,35203849,2021S051235203849,0.1217,35,"Population, 2021",579.0,4757.60065735,POINT (-79.3773771 43.6738606)
1030,20953482,43.6737322,-79.3761852,1,,,35203849,2021S051235203849,0.1217,35,"Population, 2021",579.0,4757.60065735,POINT (-79.3761852 43.6737322)
1031,25644762,43.6747125,-79.3929082,4,,traffic_signals,35203991,2021S051235203991,0.0864,35,"Population, 2021",948.0,10972.2222222,POINT (-79.3929082 43.6747125)
1032,25831303,43.6756136,-79.3916641,1,,,35203991,2021S051235203991,0.0864,35,"Population, 2021",948.0,10972.2222222,POINT (-79.3916641 43.6756136)
1033,25831310,43.6741716,-79.3919427,3,,,35203991,2021S051235203991,0.0864,35,"Population, 2021",948.0,10972.2222222,POINT (-79.3919427 43.6741716)
1034,27558302,43.6654071,-79.3392483,4,,traffic_signals,35204001,2021S051235204001,0.067,35,"Population, 2021",880.0,13134.3283582,POINT (-79.3392483 43.6654071)
1035,21436431,43.6391773,-79.4438141,4,,,35204003,2021S051235204003,0.0879,35,"Population, 2021",663.0,7542.66211604,POINT (-79.4438141 43.6391773)
1036,21436465,43.6366221,-79.4415638,3,,,35204003,2021S051235204003,0.0879,35,"Population, 2021",663.0,7542.66211604,POINT (-79.4415638 43.6366221)
1037,32755995,43.6629228,-79.3743558,3,,,35204004,2021S051235204004,0.0872,35,"Population, 2021",3194.0,36628.440367,POINT (-79.3743558 43.6629228)
1038,32756000,43.6657109,-79.3755101,3,,,35204004,2021S051235204004,0.0872,35,"Population, 2021",3194.0,36628.440367,POINT (-79.3755101 43.6657109)
1039,25629101,43.6763519,-79.4506001,3,,traffic_signals,35204012,2021S051235204012,0.2459,35,"Population, 2021",817.0,3322.48881659,POINT (-79.4506001 43.6763519)
1040,20953851,43.6607185,-79.3665241,3,,,35204021,2021S051235204021,0.036,35,"Population, 2021",257.0,7138.88888889,POINT (-79.3665241 43.6607185)
1041,29697072,43.6421214,-79.4047412,4,,stop,35204090,2021S051235204090,0.032,35,"Population, 2021",1140.0,35625.0,POINT (-79.4047412 43.6421214)
1042,25644758,43.6743775,-79.399819,4,,traffic_signals,35204091,2021S051235204091,0.0929,35,"Population, 2021",1467.0,15791.1733046,POINT (-79.399819 43.6743775)
1043,25629286,43.6418436,-79.4061137,4,,stop,35204142,2021S051235204142,0.206,35,"Population, 2021",2641.0,12820.3883495,POINT (-79.4061137 43.6418436)
1044,29697076,43.641392,-79.4044359,4,,stop,35204142,2021S051235204142,0.206,35,"Population, 2021",2641.0,12820.3883495,POINT (-79.4044359 43.641392)
1045,21631737,43.6595335,-79.4195477,4,,traffic_signals,35204156,2021S051235204156,0.1083,35,"Population, 2021",612.0,5650.96952909,POINT (-79.4195477 43.6595335)
1046,25974441,43.6593023,-79.4206614,4,,,35204156,2021S051235204156,0.1083,35,"Population, 2021",612.0,5650.96952909,POINT (-79.4206614 43.6593023)
1047,20979742,43.6663676,-79.3931594,3,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.3931594 43.6663676)
1048,20979758,43.6672491,-79.3935234,3,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.3935234 43.6672491)
1049,20979763,43.6687016,-79.3941295,4,,traffic_signals,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.3941295 43.6687016)
1050,21631731,43.6640762,-79.3984403,4,,traffic_signals,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.3984403 43.6640762)
1051,21631733,43.6630941,-79.4019954,4,,traffic_signals,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.4019954 43.6630941)
1052,24959527,43.6644357,-79.3969038,3,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.3969038 43.6644357)
1053,24959528,43.6646942,-79.3956727,3,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.3956727 43.6646942)
1054,24959535,43.6634971,-79.4000445,4,,traffic_signals,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.4000445 43.6634971)
1055,24959537,43.6658394,-79.403112,3,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.403112 43.6658394)
1056,24959539,43.6646701,-79.4026205,4,,traffic_signals,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.4026205 43.6646701)
1057,24959540,43.6638874,-79.40231,3,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.40231 43.6638874)
1058,24959544,43.6642906,-79.4003578,3,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.4003578 43.6642906)
1059,24959546,43.6654314,-79.398973,3,,stop,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.398973 43.6654314)
1060,24959550,43.6617219,-79.399335,3,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.399335 43.6617219)
1061,24959553,43.6613168,-79.4012896,4,,traffic_signals,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.4012896 43.6613168)
1062,24959555,43.6608681,-79.3989945,3,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.3989945 43.6608681)
1063,24959556,43.6600802,-79.3986803,3,,stop,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.3986803 43.6600802)
1064,24959557,43.6600368,-79.3988896,3,,stop,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.3988896 43.6600368)
1065,24959558,43.6598302,-79.3998872,3,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.3998872 43.6598302)
1066,24959559,43.6604439,-79.3969246,3,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.3969246 43.6604439)
1067,24959560,43.6601311,-79.3967935,3,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.3967935 43.6601311)
1068,24959565,43.6591858,-79.4002292,3,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.4002292 43.6591858)
1069,24959577,43.6603115,-79.4006029,3,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.4006029 43.6603115)
1070,24959578,43.6602073,-79.401216,3,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.401216 43.6602073)
1071,24959584,43.6594997,-79.4015277,3,,traffic_signals,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.4015277 43.6594997)
1072,24960058,43.6636196,-79.3952553,1,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.3952553 43.6636196)
1073,24960068,43.6630268,-79.3934929,3,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.3934929 43.6630268)
1074,24960070,43.6624991,-79.3946735,4,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.3946735 43.6624991)
1075,24960073,43.6622848,-79.39575,3,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.39575 43.6622848)
1076,24960076,43.6617662,-79.396184,3,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.396184 43.6617662)
1077,24960080,43.661075,-79.3949005,3,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.3949005 43.661075)
1078,29604711,43.6591993,-79.3935013,3,,traffic_signals,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.3935013 43.6591993)
1079,29604723,43.6584942,-79.3970034,3,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.3970034 43.6584942)
1080,29690555,43.6586959,-79.395989,4,,traffic_signals,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.395989 43.6586959)
1081,29690737,43.6589437,-79.3946815,3,,,35204157,2021S051235204157,0.7325,35,"Population, 2021",617.0,842.320819113,POINT (-79.3946815 43.6589437)
1082,25974444,43.6546517,-79.421449,4,,,35204161,2021S051235204161,0.0815,35,"Population, 2021",504.0,6184.04907975,POINT (-79.421449 43.6546517)
1083,29697273,43.6509608,-79.4213645,4,,,35204161,2021S051235204161,0.0815,35,"Population, 2021",504.0,6184.04907975,POINT (-79.4213645 43.6509608)
1084,29697286,43.6520054,-79.4217685,3,,traffic_signals,35204161,2021S051235204161,0.0815,35,"Population, 2021",504.0,6184.04907975,POINT (-79.4217685 43.6520054)
1085,29656514,43.7006867,-79.4313688,4,,stop,35204169,2021S051235204169,0.0949,35,"Population, 2021",306.0,3224.44678609,POINT (-79.4313688 43.7006867)
1086,29656515,43.7014172,-79.4279417,4,,,35204169,2021S051235204169,0.0949,35,"Population, 2021",306.0,3224.44678609,POINT (-79.4279417 43.7014172)
1087,29656532,43.7022417,-79.4282947,5,,stop,35204169,2021S051235204169,0.0949,35,"Population, 2021",306.0,3224.44678609,POINT (-79.4282947 43.7022417)
1088,29656736,43.6998326,-79.4309628,4,,traffic_signals,35204169,2021S051235204169,0.0949,35,"Population, 2021",306.0,3224.44678609,POINT (-79.4309628 43.6998326)
1089,29656572,43.7023164,-79.4320827,4,,stop,35204170,2021S051235204170,0.1827,35,"Population, 2021",515.0,2818.8286809,POINT (-79.4320827 43.7023164)
1090,29656578,43.7031237,-79.4324111,3,,,35204170,2021S051235204170,0.1827,35,"Population, 2021",515.0,2818.8286809,POINT (-79.4324111 43.7031237)
1091,29656591,43.7039251,-79.4334612,4,,,35204170,2021S051235204170,0.1827,35,"Population, 2021",515.0,2818.8286809,POINT (-79.4334612 43.7039251)
1092,29656592,43.7036834,-79.4345651,4,,stop,35204170,2021S051235204170,0.1827,35,"Population, 2021",515.0,2818.8286809,POINT (-79.4345651 43.7036834)
1093,29656593,43.7034163,-79.435717,3,,stop,35204170,2021S051235204170,0.1827,35,"Population, 2021",515.0,2818.8286809,POINT (-79.435717 43.7034163)
1094,29656594,43.7031589,-79.4368401,3,,stop,35204170,2021S051235204170,0.1827,35,"Population, 2021",515.0,2818.8286809,POINT (-79.4368401 43.7031589)
1095,29656623,43.7048534,-79.4375133,4,,stop,35204170,2021S051235204170,0.1827,35,"Population, 2021",515.0,2818.8286809,POINT (-79.4375133 43.7048534)
1096,29656648,43.7042292,-79.4322735,4,,,35204170,2021S051235204170,0.1827,35,"Population, 2021",515.0,2818.8286809,POINT (-79.4322735 43.7042292)
1097,29656650,43.7044437,-79.4326335,3,,,35204170,2021S051235204170,0.1827,35,"Population, 2021",515.0,2818.8286809,POINT (-79.4326335 43.7044437)
1098,29656656,43.7037631,-79.4327181,3,,,35204170,2021S051235204170,0.1827,35,"Population, 2021",515.0,2818.8286809,POINT (-79.4327181 43.7037631)
1099,29656683,43.7050967,-79.4363841,3,,stop,35204170,2021S051235204170,0.1827,35,"Population, 2021",515.0,2818.8286809,POINT (-79.4363841 43.7050967)
1100,29656684,43.7053459,-79.4352257,4,,stop,35204170,2021S051235204170,0.1827,35,"Population, 2021",515.0,2818.8286809,POINT (-79.4352257 43.7053459)
1101,29656685,43.7055872,-79.4340668,4,,stop,35204170,2021S051235204170,0.1827,35,"Population, 2021",515.0,2818.8286809,POINT (-79.4340668 43.7055872)
1102,29656686,43.7058404,-79.4329462,5,,stop,35204170,2021S051235204170,0.1827,35,"Population, 2021",515.0,2818.8286809,POINT (-79.4329462 43.7058404)
1103,29656757,43.7056068,-79.4378106,3,,,35204170,2021S051235204170,0.1827,35,"Population, 2021",515.0,2818.8286809,POINT (-79.4378106 43.7056068)
1104,29697102,43.6469539,-79.4051992,3,,,35204186,2021S051235204186,0.0538,35,"Population, 2021",425.0,7899.62825279,POINT (-79.4051992 43.6469539)
1105,29697087,43.6434006,-79.4052613,4,,traffic_signals,35204187,2021S051235204187,0.0276,35,"Population, 2021",764.0,27681.1594203,POINT (-79.4052613 43.6434006)
1106,29697088,43.644049,-79.405523,4,,,35204187,2021S051235204187,0.0276,35,"Population, 2021",764.0,27681.1594203,POINT (-79.405523 43.644049)
1107,25629293,43.6429085,-79.4076975,4,,traffic_signals,35204188,2021S051235204188,0.0341,35,"Population, 2021",557.0,16334.3108504,POINT (-79.4076975 43.6429085)
1108,29697089,43.6446865,-79.4057845,4,,stop,35204188,2021S051235204188,0.0341,35,"Population, 2021",557.0,16334.3108504,POINT (-79.4057845 43.6446865)
1109,21436475,43.6389421,-79.4273517,4,,traffic_signals,35204220,2021S051235204220,0.2947,35,"Population, 2021",333.0,1129.96267391,POINT (-79.4273517 43.6389421)
1110,21436476,43.6394586,-79.4248166,3,,,35204220,2021S051235204220,0.2947,35,"Population, 2021",333.0,1129.96267391,POINT (-79.4248166 43.6394586)
1111,21436477,43.6399702,-79.4222676,3,,,35204220,2021S051235204220,0.2947,35,"Population, 2021",333.0,1129.96267391,POINT (-79.4222676 43.6399702)
1112,23828498,43.6370732,-79.4266367,3,,traffic_signals,35204220,2021S051235204220,0.2947,35,"Population, 2021",333.0,1129.96267391,POINT (-79.4266367 43.6370732)
1113,23828504,43.6348829,-79.425801,3,,,35204220,2021S051235204220,0.2947,35,"Population, 2021",333.0,1129.96267391,POINT (-79.425801 43.6348829)
1114,29687658,43.651556,-79.3723507,4,,traffic_signals,35204228,2021S051235204228,0.125,35,"Population, 2021",2973.0,23784.0,POINT (-79.3723507 43.651556)
1115,29687661,43.6516089,-79.371048,4,,traffic_signals,35204228,2021S051235204228,0.125,35,"Population, 2021",2973.0,23784.0,POINT (-79.371048 43.6516089)
1116,29687905,43.652838,-79.3715707,4,,traffic_signals,35204228,2021S051235204228,0.125,35,"Population, 2021",2973.0,23784.0,POINT (-79.3715707 43.652838)
1117,29687912,43.6527059,-79.3728115,4,,traffic_signals,35204228,2021S051235204228,0.125,35,"Population, 2021",2973.0,23784.0,POINT (-79.3728115 43.6527059)
1118,29688402,43.6523464,-79.3726771,3,,,35204228,2021S051235204228,0.125,35,"Population, 2021",2973.0,23784.0,POINT (-79.3726771 43.6523464)
1119,29688546,43.6553295,-79.3657464,4,,,35204228,2021S051235204228,0.125,35,"Population, 2021",2973.0,23784.0,POINT (-79.3657464 43.6553295)
1120,29687663,43.6521531,-79.3686067,4,,traffic_signals,35204229,2021S051235204229,0.0468,35,"Population, 2021",2145.0,45833.3333333,POINT (-79.3686067 43.6521531)
1121,25628773,43.6498346,-79.3702983,5,,traffic_signals,35204230,2021S051235204230,0.1305,35,"Population, 2021",2588.0,19831.4176245,POINT (-79.3702983 43.6498346)
1122,25628774,43.6503944,-79.3678691,4,,traffic_signals,35204230,2021S051235204230,0.1305,35,"Population, 2021",2588.0,19831.4176245,POINT (-79.3678691 43.6503944)
1123,25768773,43.650464,-79.3718959,4,,traffic_signals,35204230,2021S051235204230,0.1305,35,"Population, 2021",2588.0,19831.4176245,POINT (-79.3718959 43.650464)
1124,29605069,43.6507367,-79.3706741,4,,traffic_signals,35204230,2021S051235204230,0.1305,35,"Population, 2021",2588.0,19831.4176245,POINT (-79.3706741 43.6507367)
1125,29605070,43.6510071,-79.3694644,4,,,35204230,2021S051235204230,0.1305,35,"Population, 2021",2588.0,19831.4176245,POINT (-79.3694644 43.6510071)
1126,29605071,43.651279,-79.3682488,4,,traffic_signals,35204230,2021S051235204230,0.1305,35,"Population, 2021",2588.0,19831.4176245,POINT (-79.3682488 43.651279)
1127,29687662,43.6518759,-79.3698258,3,,traffic_signals,35204230,2021S051235204230,0.1305,35,"Population, 2021",2588.0,19831.4176245,POINT (-79.3698258 43.6518759)
1128,29688418,43.6553569,-79.3738799,4,,traffic_signals,35204245,2021S051235204245,0.1053,35,"Population, 2021",1049.0,9962.01329535,POINT (-79.3738799 43.6553569)
